2,0.987802,0.286485,0.000000,1.000000,0.984090,0.056764,1.000000,0.999998,0.983535,0.068189,1.000000,0.163210,1.000000,1.000000,0.000097,0.994143,0.000000,0.040721,0.917940,0.901443,0.000000,0.000000,1.000000,1.000000,0.106996,1.000000,1.000000,0.119349,0.992222,0.274164,0.000000,0.002457,0.006540,0.000000,0.281509,0.000000,0.000001,0.004392,1.000000,1.000000,1.000000,0.059401,0.257881,1.000000,1.000000,1.000000,0.993851,1.000000,0.230836,0.000000,0.005996,0.986381,0.001173,1.000000,0.296100,0.866933,0.230352,0.004774,1.000000,0.999631,1.000000,0.944646,0.025725,0.000000,0.000000,0.999999,0.004979,0.661080,0.057070,0.000000,0.330019,0.021353,0.742242,0.000000,0.195881,1.000000,1.000000,1.000000,0.112152,0.240705,0.132366,1.000000,0.003420,0.026068,1.000000,0.999996,0.000002,1.000000,0.983033,1.000000,0.790619,0.000544,0.999981,0.480887,0.000000,0.954036,0.030519,0.999999,0.000028,1.000000,0.817394,1.000000,1.000000,0.000000,0.000451,0.000000,0.665509,0.026379,0.000033,1.000000,0.000000,0.000000,0.238425,0.688316,0.999999,1.000000,1.000000,0.006007,1.000000,0.868488,0.000000,0.326004,0.999997,0.001881,0.958975,0.000000,1.000000,1.000000
9,0.000089,0.868436,0.000000,0.999997,0.997317,0.077896,0.999862,1.000000,0.864989,0.000214,1.000000,0.985280,1.000000,1.000000,0.013507,0.990104,0.000000,0.722295,0.994234,0.033317,0.000041,0.000000,1.000000,0.999994,0.195553,0.999968,1.000000,0.999999,0.867627,0.976174,0.000000,0.706671,0.000018,0.000000,0.001178,0.000000,0.004595,0.909361,0.999974,1.000000,0.999999,0.944697,0.001608,1.000000,1.000000,1.000000,0.025775,1.000000,0.107369,0.000000,0.564117,0.274775,0.997447,1.000000,0.002046,0.942653,0.445889,0.004892,0.999979,0.999997,1.000000,0.000079,0.620855,0.000000,0.000000,1.000000,0.000246,0.720543,0.972303,0.000000,0.501722,0.000000,0.974044,0.000000,0.916950,1.000000,1.000000,0.999982,0.089436,0.908451,0.000000,1.000000,0.992739,0.186198,0.999961,0.990909,0.911852,1.000000,0.000010,1.000000,0.591793,0.026970,1.000000,0.048250,0.000000,0.038966,0.107187,1.000000,0.926513,1.000000,0.898015,1.000000,1.000000,0.000000,0.000031,0.000000,0.063665,0.000001,0.000030,1.000000,0.000000,0.000008,0.706940,0.026390,1.000000,1.000000,1.000000,0.009256,1.000000,0.173445,0.000000,0.968563,0.982609,0.240420,0.883084,0.000048,1.000000,0.999590
4,0.067177,0.867822,0.000005,1.000000,0.447057,0.062063,1.000000,1.000000,0.822720,0.542577,1.000000,0.228848,1.000000,1.000000,0.015245,0.964914,0.000000,0.005338,0.981164,0.986194,0.000001,0.000000,1.000000,1.000000,0.960458,1.000000,1.000000,0.999819,0.722054,0.228196,0.000000,0.617404,0.000001,0.000000,0.045258,0.000000,0.000000,0.487801,1.000000,1.000000,1.000000,0.071705,0.033480,1.000000,1.000000,1.000000,0.017589,0.999932,0.902719,0.000000,0.008659,0.007277,0.988333,1.000000,0.002931,0.894506,0.985405,0.008481,1.000000,0.999997,1.000000,0.000014,0.858959,0.000000,0.000000,1.000000,0.000001,0.766244,0.996312,0.000000,0.648331,0.000000,0.639726,0.000000,0.004304,1.000000,1.000000,0.999999,0.827012,0.998300,0.000000,1.000000,0.958090,0.024281,0.999999,0.999850,0.761688,1.000000,0.000001,0.999996,0.858241,0.010815,1.000000,0.417832,0.000000,0.321179,0.158377,1.000000,0.912295,1.000000,0.917857,1.000000,0.999999,0.000000,0.003116,0.000000,0.951858,0.000000,0.000062,1.000000,0.000000,0.000000,0.070157,0.008364,1.000000,1.000000,1.000000,0.200066,1.000000,0.000000,0.000002,0.999364,0.993601,0.045522,0.017781,0.000000,1.000000,0.999995
6,0.004020,0.854901,0.000000,0.999992,0.950831,0.017456,1.000000,1.000000,0.000066,0.335822,1.000000,0.989018,0.999997,1.000000,0.000274,0.949171,0.000000,0.091664,0.230663,0.287855,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.007040,0.018240,0.288904,0.000003,0.039009,0.000047,0.000001,0.909743,0.000000,0.000000,0.236110,1.000000,1.000000,0.999999,0.917053,0.984810,1.000000,1.000000,1.000000,0.008827,1.000000,0.148918,0.000000,0.939669,0.001928,0.998112,1.000000,0.019187,0.520980,0.985210,0.229411,1.000000,0.974522,1.000000,0.993835,0.035220,0.000000,0.000000,1.000000,0.000309,0.621885,0.232649,0.000000,0.548085,0.037212,0.689799,0.000000,0.984780,1.000000,1.000000,0.999994,0.701042,0.832676,0.951058,1.000000,0.931498,0.610777,0.999940,1.000000,0.000090,1.000000,0.993950,1.000000,0.747974,0.436323,1.000000,0.242005,0.000000,0.011246,0.028578,1.000000,0.000003,1.000000,0.019656,1.000000,1.000000,0.000000,0.000026,0.000000,0.989205,0.006415,0.000004,1.000000,0.000000,0.000019,0.720445,0.003775,1.000000,1.000000,0.999995,0.607761,1.000000,0.000000,0.000000,0.999870,1.000000,0.203500,0.020821,0.000000,1.000000,1.000000
4,0.000258,0.820172,0.000000,1.000000,0.921913,0.030295,1.000000,1.000000,0.976561,0.168397,1.000000,0.248675,1.000000,1.000000,0.948590,0.970003,0.000001,0.179277,0.954075,0.996000,0.000009,0.000000,1.000000,1.000000,0.894946,1.000000,1.000000,0.107788,0.016049,0.995814,0.000000,0.024271,0.000077,0.000044,0.000000,0.000000,0.000481,0.961287,1.000000,1.000000,0.999997,0.663699,0.948647,1.000000,1.000000,1.000000,0.007429,1.000000,0.610002,0.000000,0.706408,0.007004,0.126888,1.000000,0.000128,0.329392,0.225471,0.006669,1.000000,0.999973,1.000000,0.736804,0.882320,0.000000,0.000001,0.999963,0.008026,0.064780,0.812211,0.000000,0.401642,0.000102,0.278561,0.000000,0.084138,1.000000,1.000000,1.000000,0.260474,0.288419,0.000000,1.000000,0.973498,0.289905,0.999989,0.999848,0.048800,1.000000,0.239198,1.000000,0.999039,0.143746,1.000000,0.315360,0.000000,0.975879,0.110922,1.000000,0.000337,1.000000,0.568401,0.999919,1.000000,0.000000,0.000272,0.000000,0.594723,0.000000,0.752612,1.000000,0.000000,0.000000,0.415841,0.016771,1.000000,1.000000,1.000000,0.038478,1.000000,0.029252,0.000000,0.998156,0.999993,0.054718,0.919056,0.002106,1.000000,0.999877
9,0.000012,0.963033,0.000000,0.996294,0.000640,0.380635,0.999986,1.000000,0.000016,0.329404,1.000000,0.937017,1.000000,1.000000,0.090235,0.992164,0.000000,0.235517,0.984109,0.003134,0.000000,0.000000,1.000000,1.000000,0.853077,1.000000,1.000000,0.999997,0.003675,0.034194,0.000008,0.998758,0.000006,0.000000,0.089895,0.000000,0.000000,0.561555,1.000000,1.000000,1.000000,0.006238,0.673683,1.000000,1.000000,1.000000,0.255191,0.999951,0.965209,0.000000,0.397943,0.071368,0.982641,1.000000,0.054930,0.353100,0.958433,0.946982,1.000000,0.999999,1.000000,0.000133,0.027534,0.000001,0.000000,0.999999,0.000008,0.909345,0.998260,0.000001,0.829144,0.000000,0.921007,0.000000,0.075673,1.000000,1.000000,0.999999,0.660917,0.975650,0.992631,1.000000,0.935498,0.034201,1.000000,1.000000,0.000000,1.000000,0.000140,1.000000,0.689423,0.024025,0.999990,0.612489,0.000000,0.818435,0.153733,1.000000,0.190813,0.999999,0.005291,1.000000,1.000000,0.000000,0.043941,0.000000,0.124692,0.000001,0.000058,1.000000,0.000000,0.000004,0.600555,0.087405,1.000000,1.000000,1.000000,0.068251,1.000000,0.000000,0.000000,0.999997,0.998815,0.003938,0.000740,0.000000,1.000000,1.000000
9,0.005767,0.983097,0.000000,1.000000,0.000627,0.551629,1.000000,1.000000,0.079654,0.208698,0.999930,0.043263,0.999994,1.000000,0.656359,0.790563,0.000018,0.326018,0.988379,0.125036,0.000024,0.000000,1.000000,0.999996,0.999889,1.000000,1.000000,0.999994,0.015569,0.890174,0.001002,0.632710,0.000000,0.000509,0.172832,0.000000,0.000014,0.362448,0.999891,0.999999,1.000000,0.891168,0.036518,1.000000,0.999993,0.999997,0.017639,1.000000,0.139627,0.000000,0.176784,0.021927,0.187271,1.000000,0.133607,0.693474,0.962245,0.981066,1.000000,1.000000,1.000000,0.000005,0.837944,0.000000,0.000000,1.000000,0.888602,0.918396,0.972935,0.000000,0.422327,0.000193,0.043651,0.000000,0.076221,1.000000,1.000000,0.999999,0.047705,0.000552,0.524590,0.999955,0.969818,0.133004,1.000000,0.999889,0.000461,1.000000,0.408811,1.000000,0.130326,0.012303,0.999998,0.226142,0.000000,0.999287,0.149557,0.999997,0.000243,0.999999,0.323846,1.000000,0.999997,0.000001,0.092607,0.000000,0.120466,0.000001,0.000048,1.000000,0.000000,0.004070,0.004433,0.069253,1.000000,1.000000,1.000000,0.069298,1.000000,0.000000,0.000000,0.991509,0.999997,0.094460,0.931546,0.000000,1.000000,1.000000
8,0.000236,0.097901,0.000007,1.000000,0.617490,0.971814,0.999939,1.000000,0.209948,0.024719,0.999999,0.256594,1.000000,1.000000,0.868151,0.992039,0.000000,0.036890,0.257224,0.048255,0.000000,0.000000,1.000000,0.999998,0.000000,1.000000,1.000000,0.768803,0.095077,0.002748,0.000000,0.987205,0.000001,0.000164,0.163629,0.000000,0.000000,0.951861,1.000000,0.999997,1.000000,0.089841,0.039043,1.000000,1.000000,1.000000,0.949212,1.000000,0.849188,0.000000,0.095077,0.281170,0.863421,1.000000,0.002143,0.079693,0.900866,0.020519,1.000000,1.000000,1.000000,0.006794,0.000719,0.000485,0.000000,0.999811,0.693307,0.085901,0.991799,0.000000,0.954232,0.352163,0.412248,0.000000,0.037724,1.000000,1.000000,1.000000,0.506434,0.000348,0.092010,0.999987,0.975292,0.561767,1.000000,1.000000,0.000001,1.000000,0.998362,1.000000,0.994692,0.275833,1.000000,0.005479,0.000000,0.476883,0.816209,1.000000,0.000000,1.000000,0.685534,1.000000,1.000000,0.000000,0.002430,0.000000,0.148425,0.000006,0.000015,1.000000,0.000000,0.000001,0.323916,0.002126,0.999815,1.000000,1.000000,0.649412,1.000000,0.130164,0.000000,0.999982,1.000000,0.513305,0.004808,0.000000,1.000000,1.000000
1,0.000225,0.345958,0.000000,1.000000,0.000052,0.961357,1.000000,1.000000,0.119286,0.809083,1.000000,0.012011,1.000000,0.999995,0.069783,0.018441,0.000000,0.829138,0.012779,0.757323,0.000002,0.000000,1.000000,1.000000,0.000000,0.999997,1.000000,0.439155,0.945485,0.983825,0.000000,0.000359,0.000000,0.000001,0.000000,0.000000,0.000592,0.059621,1.000000,1.000000,0.999992,0.372136,0.563318,1.000000,1.000000,1.000000,0.004258,1.000000,0.047207,0.000000,0.006539,0.981634,0.269326,1.000000,0.177591,0.004922,0.124979,0.018695,1.000000,0.999999,1.000000,0.981794,0.054929,0.000000,0.000000,0.999922,0.000537,0.434416,0.340843,0.000000,0.835571,0.000000,0.965580,0.000010,0.566890,0.999961,0.999986,0.999375,0.916537,0.195498,0.040298,0.999996,0.760863,0.023920,1.000000,1.000000,0.000565,1.000000,0.000006,0.999996,0.732262,0.897384,0.999999,0.077248,0.000002,0.727620,0.175233,1.000000,0.754506,1.000000,0.620088,0.999995,1.000000,0.000000,0.987098,0.000000,0.200721,0.018952,0.748075,1.000000,0.000000,0.000000,0.068495,0.033159,1.000000,1.000000,1.000000,0.009356,1.000000,0.000000,0.000000,0.451833,0.994749,0.161143,0.068375,0.000002,1.000000,1.000000
1,0.000004,0.020060,0.000000,1.000000,0.006713,0.615758,1.000000,1.000000,0.100734,0.964908,1.000000,0.609331,1.000000,1.000000,0.010539,0.988020,0.000000,0.035319,0.921358,0.016455,0.000000,0.000000,1.000000,1.000000,0.999110,1.000000,1.000000,0.712951,0.004534,0.942678,0.000010,0.994223,0.000035,0.000000,0.000002,0.000000,0.000000,0.173935,1.000000,1.000000,0.998294,0.280014,0.871557,0.999963,1.000000,1.000000,0.833955,1.000000,0.874332,0.000000,0.448047,0.213991,0.068294,1.000000,0.010738,0.005550,0.019590,0.075249,0.999995,1.000000,1.000000,0.850272,0.009927,0.000000,0.000000,1.000000,0.192720,0.194461,0.121988,0.000000,0.009774,0.000000,0.045290,0.000000,0.972897,1.000000,0.999999,0.999986,0.090142,0.003290,0.640196,0.999963,0.907882,0.924288,0.999876,1.000000,0.000030,1.000000,0.000000,1.000000,0.944248,0.002794,1.000000,0.080646,0.000015,0.903238,0.038181,1.000000,1.000000,1.000000,0.962373,1.000000,1.000000,0.000000,0.950082,0.000000,0.464775,0.059889,0.133272,1.000000,0.000032,0.000000,0.449930,0.014377,1.000000,1.000000,1.000000,0.043029,0.999980,0.071873,0.000000,0.999958,0.002465,0.207982,0.003716,0.000000,1.000000,1.000000
6,0.000044,0.982826,0.000000,1.000000,0.028941,0.998539,1.000000,1.000000,0.000009,0.377092,0.646092,0.783369,1.000000,1.000000,0.000627,0.995843,0.000000,0.087119,0.089491,0.005297,0.000000,0.000000,1.000000,1.000000,0.003350,1.000000,1.000000,0.000629,0.483662,0.068360,0.000000,0.113507,0.000003,0.000000,0.032105,0.000000,0.000000,0.061961,1.000000,0.999943,1.000000,0.078643,0.081799,1.000000,1.000000,1.000000,0.002219,1.000000,0.984034,0.000000,0.392099,0.988962,0.022752,1.000000,0.488859,0.043995,0.999129,0.979994,1.000000,1.000000,1.000000,0.995225,0.005168,0.000000,0.000000,1.000000,0.006683,0.021098,0.658240,0.000000,0.954317,0.000000,0.002121,0.000000,0.983201,1.000000,1.000000,1.000000,0.305736,0.087772,0.393801,0.999999,0.962511,0.106057,1.000000,0.999999,0.000003,1.000000,0.000000,0.999953,0.615096,0.025204,1.000000,0.061038,0.000000,0.998399,0.284080,1.000000,0.999677,1.000000,0.958458,0.999922,1.000000,0.000000,0.273826,0.000000,0.360752,0.606352,0.000895,1.000000,0.000000,0.000000,0.006113,0.013730,1.000000,1.000000,1.000000,0.192294,1.000000,0.088909,0.000152,0.999441,0.940531,0.556094,0.003480,0.000000,1.000000,0.999998
